Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Target
A13,36,A31,A48,1500,A63,A71,3,A95,A103,1,A123,50,A141,A151,1,A172,3,A192,A202,1
A11,48,A32,A49,2000,A65,A72,2,A93,A101,2,A121,22,A141,A151,3,A174,2,A192,A202,2
A14,60,A33,A410,1000,A61,A73,3,A94,A102,3,A122,25,A141,A151,2,A173,2,A192,A202,1
A12,18,A34,A40,2500,A62,A74,1,A91,A101,4,A124,30,A141,A151,3,A171,3,A192,A202,2
A13,36,A31,A41,1200,A63,A75,2,A92,A103,2,A123,33,A141,A151,2,A172,1,A192,A202,1
A11,60,A32,A42,3000,A65,A71,4,A95,A101,3,A121,27,A141,A151,1,A171,2,A192,A202,2
A14,18,A33,A43,800,A61,A72,1,A93,A102,5,A122,22,A141,A151,2,A172,3,A192,A202,1
A12,36,A34,A44,1500,A62,A73,3,A94,A101,2,A124,35,A141,A151,1,A173,2,A192,A202,2
A13,48,A31,A45,2000,A63,A74,1,A91,A103,1,A123,30,A141,A151,2,A171,1,A192,A202,1
A11,12,A32,A46,2500,A65,A75,4,A92,A101,3,A121,38,A141,A151,1,A171,2,A192,A202,2
A14,24,A33,A48,1200,A61,A71,2,A95,A103,2,A122,50,A141,A151,2,A173,3,A192,A202,1
A12,36,A34,A49,3000,A62,A72,3,A93,A101,1,A124,22,A141,A151,3,A172,2,A192,A202,2
A13,60,A31,A410,800,A63,A73,2,A94,A103,4,A123,27,A141,A151,1,A171,3,A192,A202,1
A11,15,A32,A40,1500,A65,A74,3,A91,A102,3,A121,33,A141,A151,2,A173,1,A192,A202,2
A14,48,A33,A41,2000,A61,A75,4,A92,A103,1,A122,38,A141,A151,1,A172,2,A192,A202,1
A12,18,A34,A42,1000,A62,A71,2,A95,A101,5,A124,50,A141,A151,2,A174,1,A192,A202,2
A13,30,A31,A43,2500,A63,A72,1,A93,A102,2,A123,22,A141,A151,1,A171,2,A192,A202,1
A11,60,A32,A44,1200,A65,A73,3,A94,A101,1,A121,27,A141,A151,2,A172,3,A192,A202,2
A14,12,A33,A45,3000,A61,A74,4,A91,A103,2,A122,35,A141,A151,1,A171,1,A192,A202,1
A12,24,A34,A46,800,A62,A75,2,A92,A101,4,A124,30,A141,A151,2,A171,2,A192,A202,2
A13,36,A31,A48,1500,A63,A71,3,A95,A103,1,A123,50,A141,A151,1,A172,3,A192,A202,1
A11,48,A32,A49,2000,A65,A72,2,A93,A101,2,A121,22,A141,A151,3,A174,2,A192,A202,2
A14,60,A33,A410,1000,A61,A73,3,A94,A102,3,A122,25,A141,A151,2,A173,2,A192,A202,1
A12,18,A34,A40,2500,A62,A74,1,A91,A101,4,A124,30,A141,A151,3,A171,3,A192,A202,2
A13,36,A31,A41,1200,A63,A75,2,A92,A103,2,A123,33,A141,A151,2,A172,1,A192,A202,1
A11,60,A32,A42,3000,A65,A71,4,A95,A101,3,A121,27,A141,A151,1,A171,2,A192,A202,2
A14,18,A33,A43,800,A61,A72,1,A93,A102,5,A122,22,A141,A151,2,A172,3,A192,A202,1
A12,36,A34,A44,1500,A62,A73,3,A94,A101,2,A124,35,A141,A151,1,A173,2,A192,A202,2
A13,48,A31,A45,2000,A63,A74,1,A91,A103,1,A123,30,A141,A151,2,A171,1,A192,A202,1
A11,12,A32,A46,2500,A65,A75,4,A92,A101,3,A121,38,A141,A151,1,A171,2,A192,A202,2
A14,24,A33,A48,1200,A61,A71,2,A95,A103,2,A122,50,A141,A151,2,A173,3,A192,A202,1
A12,36,A34,A49,3000,A62,A72,3,A93,A101,1,A124,22,A141,A151,3,A172,2,A192,A202,2
A13,60,A31,A410,800,A63,A73,2,A94,A103,4,A123,27,A141,A151,1,A171,3,A192,A202,1
A11,15,A32,A40,1500,A65,A74,3,A91,A102,3,A121,33,A141,A151,2,A173,1,A192,A202,2
A14,48,A33,A41,2000,A61,A75,4,A92,A103,1,A122,38,A141,A151,1,A172,2,A192,A202,1
A12,18,A34,A42,1000,A62,A71,2,A95,A101,5,A124,50,A141,A151,2,A174,1,A192,A202,2
A13,30,A31,A43,2500,A63,A72,1,A93,A102,2,A123,22,A141,A151,1,A171,2,A192,A202,1
A11,60,A32,A44,1200,A65,A73,3,A94,A101,1,A121,27,A141,A151,2,A172,3,A192,A202,2
A14,12,A33,A45,3000,A61,A74,4,A91,A103,2,A122,35,A141,A151,1,A171,1,A192,A202,1
A12,24,A34,A46,800,A62,A75,2,A92,A101,4,A124,30,A141,A151,2,A171,2,A192,A202,2
A13,36,A31,A48,1500,A63,A71,3,A95,A103,1,A123,50,A141,A151,1,A172,3,A192,A202,1
A11,48,A32,A49,2000,A65,A72,2,A93,A101,2,A121,22,A141,A151,3,A174,2,A192,A202,2
A14,60,A33,A410,1000,A61,A73,3,A94,A102,3,A122,25,A141,A151,2,A173,2,A192,A202,1
A12,18,A34,A40,2500,A62,A74,1,A91,A101,4,A124,30,A141,A151,3,A171,3,A192,A202,2
A13,36,A31,A41,1200,A63,A75,2,A92,A103,2,A123,33,A141,A151,2,A172,1,A192,A202,1
A11,60,A32,A42,3000,A65,A71,4,A95,A101,3,A121,27,A141,A151,1,A171,2,A192,A202,2
A14,18,A33,A43,800,A61,A72,1,A93,A102,5,A122,22,A141,A151,2,A172,3,A192,A202,1
A12,36,A34,A44,1500,A62,A73,3,A94,A101,2,A124,35,A141,A151,1,A173,2,A192,A202,2
A13,48,A31,A45,2000,A63,A74,1,A91,A103,1,A123,30,A141,A151,2,A171,1,A192,A202,1
A11,12,A32,A46,2500,A65,A75,4,A92,A101,3,A121,38,A141,A151,1,A171,2,A192,A202,2
A14,24,A33,A48,1200,A61,A71,2,A95,A103,2,A122,50,A141,A151,2,A173,3,A192,A202,1
A12,36,A34,A49,3000,A62,A72,3,A93,A101,1,A124,22,A141,A151,3,A172,2,A192,A202,2
A13,60,A31,A410,800,A63,A73,2,A94,A103,4,A123,27,A141,A151,1,A171,3,A192,A202,1
A11,15,A32,A40,1500,A65,A74,3,A91,A102,3,A121,33,A141,A151,2,A173,1,A192,A202,2
A14,48,A33,A41,2000,A61,A75,4,A92,A103,1,A122,38,A141,A151,1,A172,2,A192,A202,1
A12,18,A34,A42,1000,A62,A71,2,A95,A101,5,A124,50,A141,A151,2,A174,1,A192,A202,2
A13,30,A31,A43,2500,A63,A72,1,A93,A102,2,A123,22,A141,A151,1,A171,2,A192,A202,1
A11,60,A32,A44,1200,A65,A73,3,A94,A101,1,A121,27,A141,A151,2,A172,3,A192,A202,2
A14,12,A33,A45,3000,A61,A74,4,A91,A103,2,A122,35,A141,A151,1,A171,1,A192,A202,1
A12,24,A34,A46,800,A62,A75,2,A92,A101,4,A124,30,A141,A151,2,A171,2,A192,A202,2
A13,36,A31,A48,1500,A63,A71,3,A95,A103,1,A123,50,A141,A151,1,A172,3,A192,A202,1
A11,48,A32,A49,2000,A65,A72,2,A93,A101,2,A121,22,A141,A151,3,A174,2,A192,A202,2
A14,12,A33,A410,1000,A61,A73,3,A94,A102,3,A122,25,A141,A151,2,A173,2,A192,A202,1
A12,24,A34,A40,2500,A62,A74,1,A91,A101,4,A124,30,A141,A151,3,A171,3,A192,A202,2
A13,36,A31,A41,1200,A63,A75,2,A92,A103,2,A123,33,A141,A151,2,A172,1,A192,A202,1
A11,60,A32,A42,3000,A65,A71,4,A95,A101,3,A121,27,A141,A151,1,A171,2,A192,A202,2
A14,18,A33,A43,800,A61,A72,1,A93,A102,5,A122,22,A141,A151,2,A172,3,A192,A202,1
A12,36,A34,A44,1500,A62,A73,3,A94,A101,2,A124,35,A141,A151,1,A173,2,A192,A202,2
A13,48,A31,A45,2000,A63,A74,1,A91,A103,1,A123,30,A141,A151,2,A171,1,A192,A202,1
A11,12,A32,A46,2500,A65,A75,4,A92,A101,3,A121,38,A141,A151,1,A171,2,A192,A202,2
A14,24,A33,A48,1200,A61,A71,2,A95,A103,2,A122,50,A141,A151,2,A173,3,A192,A202,1
A12,36,A34,A49,3000,A62,A72,3,A93,A101,1,A124,22,A141,A151,3,A172,2,A192,A202,2
A13,60,A31,A410,800,A63,A73,2,A94,A103,4,A123,27,A141,A151,1,A171,3,A192,A202,1
A11,15,A32,A40,1500,A65,A74,3,A91,A102,3,A121,33,A141,A151,2,A173,1,A192,A202,2
A14,48,A33,A41,2000,A61,A75,4,A92,A103,1,A122,38,A141,A151,1,A172,2,A192,A202,1
A12,18,A34,A42,1000,A62,A71,2,A95,A101,5,A124,50,A141,A151,2,A174,1,A192,A202,2
A13,30,A31,A43,2500,A63,A72,1,A93,A102,2,A123,22,A141,A151,1,A171,2,A192,A202,1
A11,60,A32,A44,1200,A65,A73,3,A94,A101,1,A121,27,A141,A151,2,A172,3,A192,A202,2
A14,12,A33,A45,3000,A61,A74,4,A91,A103,2,A122,35,A141,A151,1,A171,1,A192,A202,1
A12,24,A34,A46,800,A62,A75,2,A92,A101,4,A124,30,A141,A151,2,A171,2,A192,A202,2
A13,36,A31,A48,1500,A63,A71,3,A95,A103,1,A123,50,A141,A151,1,A172,3,A192,A202,1
A11,48,A32,A49,2000,A65,A72,2,A93,A101,2,A121,22,A141,A151,3,A174,2,A192,A202,2
A14,60,A33,A410,1000,A61,A73,3,A94,A102,3,A122,25,A141,A151,2,A173,2,A192,A202,1
A12,18,A34,A40,2500,A62,A74,1,A91,A101,4,A124,30,A141,A151,3,A171,3,A192,A202,2
A13,36,A31,A41,1200,A63,A75,2,A92,A103,2,A123,33,A141,A151,2,A172,1,A192,A202,1
A11,60,A32,A42,3000,A65,A71,4,A95,A101,3,A121,27,A141,A151,1,A171,2,A192,A202,2
A14,18,A33,A43,800,A61,A72,1,A93,A102,5,A122,22,A141,A151,2,A172,3,A192,A202,1
A12,36,A34,A44,1500,A62,A73,3,A94,A101,2,A124,35,A141,A151,1,A173,2,A192,A202,2
A13,48,A31,A45,2000,A63,A74,1,A91,A103,1,A123,30,A141,A151,2,A171,1,A192,A202,1
A11,12,A32,A46,2500,A65,A75,4,A92,A101,3,A121,38,A141,A151,1,A171,2,A192,A202,2
A14,24,A33,A48,1200,A61,A71,2,A95,A103,2,A122,50,A141,A151,2,A173,3,A192,A202,1
A12,36,A34,A49,3000,A62,A72,3,A93,A101,1,A124,22,A141,A151,3,A172,2,A192,A202,2
A13,60,A31,A410,800,A63,A73,2,A94,A103,4,A123,27,A141,A151,1,A171,3,A192,A202,1
A11,15,A32,A40,1500,A65,A74,3,A91,A102,3,A121,33,A141,A151,2,A173,1,A192,A202,2
A14,48,A33,A41,2000,A61,A75,4,A92,A103,1,A122,38,A141,A151,1,A172,2,A192,A202,1
A12,18,A34,A42,1000,A62,A71,2,A95,A101,5,A124,50,A141,A151,2,A174,1,A192,A202,2
A13,30,A31,A43,2500,A63,A72,1,A93,A102,2,A123,22,A141,A151,1,A171,2,A192,A202,1
A11,60,A32,A44,1200,A65,A73,3,A94,A101,1,A121,27,A141,A151,2,A172,3,A192,A202,2
A14,12,A33,A45,3000,A61,A74,4,A91,A103,2,A122,35,A141,A151,1,A171,1,A192,A202,1
A12,24,A34,A46,800,A62,A75,2,A92,A101,4,A124,30,A141,A151,2,A171,2,A192,A202,2
A13,36,A31,A48,1500,A63,A71,3,A95,A103,1,A123,50,A141,A151,1,A172,3,A192,A202,1
A11,48,A32,A49,2000,A65,A72,2,A93,A101,2,A121,22,A141,A151,3,A174,2,A192,A202,2
A14,60,A33,A410,1000,A61,A73,3,A94,A102,3,A122,25,A141,A151,2,A173,2,A192,A202,1
A12,18,A34,A40,2500,A62,A74,1,A91,A101,4,A124,30,A141,A151,3,A171,3,A192,A202,2
A13,36,A31,A41,1200,A63,A75,2,A92,A103,2,A123,33,A141,A151,2,A172,1,A192,A202,1
A11,60,A32,A42,3000,A65,A71,4,A95,A101,3,A121,27,A141,A151,1,A171,2,A192,A202,2
A14,18,A33,A43,800,A61,A72,1,A93,A102,5,A122,22,A141,A151,2,A172,3,A192,A202,1
A12,36,A34,A44,1500,A62,A73,3,A94,A101,2,A124,35,A141,A151,1,A173,2,A192,A202,2
A13,48,A31,A45,2000,A63,A74,1,A91,A103,1,A123,30,A141,A151,2,A171,1,A192,A202,1
A12,24,A32,A46,1800,A62,A72,2,A93,A101,1,A123,27,A142,A152,1,A173,1,A192,A202,1
A13,30,A31,A41,2300,A63,A75,3,A92,A102,2,A121,32,A143,A153,2,A171,2,A192,A202,2
A11,36,A34,A44,3400,A65,A74,4,A91,A103,1,A122,35,A141,A151,2,A172,3,A192,A202,1
A14,48,A33,A42,4500,A61,A71,1,A95,A101,3,A124,20,A141,A151,1,A174,2,A192,A202,2
A12,60,A34,A48,5600,A62,A73,2,A94,A102,4,A123,27,A143,A152,2,A171,3,A192,A202,1
A13,12,A31,A49,2700,A63,A72,1,A93,A101,2,A121,33,A142,A153,1,A172,2,A192,A202,2
A11,24,A32,A410,3800,A65,A75,3,A92,A103,1,A122,36,A141,A151,3,A173,3,A192,A202,1
A14,36,A33,A40,4900,A61,A74,4,A91,A101,2,A124,25,A143,A152,2,A171,1,A192,A202,2
A12,48,A34,A41,6000,A62,A71,1,A95,A102,3,A123,20,A141,A151,1,A172,2,A192,A202,1
A13,60,A31,A42,7100,A63,A73,2,A93,A103,4,A121,30,A143,A151,3,A174,3,A192,A202,2
A11,12,A32,A43,8200,A65,A72,3,A94,A101,1,A122,35,A141,A151,2,A171,2,A192,A202,1
A14,24,A33,A44,9300,A61,A75,4,A91,A102,2,A124,28,A143,A152,1,A172,3,A192,A202,2
A12,36,A34,A45,10400,A62,A74,1,A95,A101,3,A123,22,A141,A151,1,A173,2,A192,A202,1
A13,48,A31,A46,11500,A63,A71,2,A93,A103,1,A121,34,A142,A153,3,A171,3,A192,A202,2
A11,60,A32,A48,12600,A65,A73,3,A92,A101,4,A122,29,A141,A151,2,A174,2,A192,A202,1
A14,12,A33,A49,13700,A61,A72,1,A94,A102,2,A124,23,A143,A152,1,A171,1,A192,A202,2
A12,24,A34,A410,14800,A62,A75,2,A91,A103,3,A123,30,A141,A151,1,A172,3,A192,A202,1
A13,36,A31,A40,15900,A63,A74,4,A95,A101,1,A121,26,A142,A153,2,A171,2,A192,A202,2
A11,48,A32,A41,17000,A65,A71,1,A93,A102,2,A122,31,A143,A151,3,A173,1,A192,A202,1
A14,60,A33,A42,18100,A61,A73,3,A92,A103,1,A124,24,A141,A151,2,A171,2,A192,A202,2
A12,12,A34,A43,19200,A62,A72,4,A91,A101,2,A123,32,A142,A152,1,A172,3,A192,A202,1
A13,24,A31,A44,20300,A63,A75,1,A94,A102,3,A121,21,A143,A151,3,A174,2,A192,A202,2
A11,36,A32,A45,21400,A65,A74,2,A91,A103,2,A122,27,A141,A151,1,A171,1,A192,A202,1
A14,48,A33,A46,22500,A61,A71,3,A95,A101,1,A124,33,A143,A152,2,A172,2,A192,A202,2
A12,60,A34,A48,23600,A62,A73,4,A93,A102,3,A123,26,A141,A151,1,A173,3,A192,A202,1
A13,12,A31,A49,24700,A63,A72,2,A92,A103,1,A121,20,A142,A153,2,A171,2,A192,A202,2
A11,24,A32,A410,25800,A65,A75,3,A94,A101,4,A122,35,A143,A151,3,A172,1,A192,A202,1
A14,36,A33,A40,26900,A61,A74,1,A91,A102,2,A124,28,A141,A151,2,A171,3,A192,A202,2
A12,48,A34,A41,28000,A62,A71,2,A95,A103,3,A123,22,A142,A152,1,A173,2,A192,A202,1
A13,60,A31,A42,29100,A63,A73,4,A93,A101,1,A121,30,A143,A151,3,A171,1,A192,A202,2
A11,12,A32,A43,30200,A65,A72,2,A92,A102,3,A122,25,A141,A151,1,A174,2,A192,A202,1
A14,24,A33,A44,31300,A61,A75,3,A91,A103,2,A124,31,A143,A152,2,A171,3,A192,A202,2
A12,36,A34,A45,32400,A62,A74,4,A95,A101,1,A123,20,A141,A151,3,A172,2,A192,A202,1
A13,48,A31,A46,33500,A63,A71,1,A93,A102,2,A121,29,A142,A151,1,A173,1,A192,A202,2
A11,60,A32,A48,34600,A65,A73,2,A92,A103,3,A122,34,A143,A152,2,A171,3,A192,A202,1
A14,12,A33,A49,35700,A61,A72,3,A91,A101,1,A124,23,A141,A151,1,A172,2,A192,A202,2
A12,24,A34,A410,36800,A62,A75,4,A95,A102,4,A123,32,A143,A151,3,A173,3,A192,A202,1
A13,36,A31,A40,37900,A63,A74,1,A93,A103,2,A121,21,A142,A151,1,A171,2,A192,A202,2
A11,48,A32,A41,39000,A65,A71,3,A92,A101,1,A122,30,A143,A152,2,A172,3,A192,A202,1
A14,60,A33,A42,40100,A61,A73,2,A91,A102,3,A124,26,A141,A151,3,A171,1,A192,A202,2
A12,12,A34,A43,41200,A62,A72,4,A94,A103,2,A123,35,A142,A151,1,A174,2,A192,A202,1
A13,24,A31,A44,42300,A63,A75,3,A95,A101,1,A121,24,A143,A152,2,A171,3,A192,A202,2
A11,36,A32,A45,43400,A65,A74,2,A93,A102,4,A122,31,A141,A151,1,A172,2,A192,A202,1
A14,48,A33,A46,44500,A61,A71,1,A92,A103,2,A124,23,A143,A151,3,A171,3,A192,A202,2
A12,60,A34,A48,45600,A62,A73,2,A91,A101,1,A123,22,A142,A152,1,A173,2,A192,A202,1
A13,12,A31,A49,46700,A63,A72,3,A95,A102,3,A121,20,A143,A151,2,A171,1,A192,A202,2
A11,24,A32,A410,47800,A65,A75,4,A93,A101,2,A122,27,A141,A151,3,A172,3,A192,A202,1
A14,36,A33,A40,48900,A61,A74,1,A92,A103,1,A124,35,A143,A152,2,A171,2,A192,A202,2
A12,48,A34,A41,50000,A62,A71,2,A91,A101,3,A123,30,A142,A151,1,A173,3,A192,A202,1
A13,60,A31,A42,51100,A63,A73,3,A95,A102,2,A121,25,A143,A151,2,A171,1,A192,A202,2
A11,12,A32,A43,52200,A65,A72,1,A93,A101,1,A122,29,A141,A151,3,A172,2,A192,A202,1
A14,24,A33,A44,53300,A61,A75,4,A92,A103,3,A124,33,A143,A151,1,A171,3,A192,A202,2
A12,36,A34,A45,54400,A62,A74,2,A91,A101,2,A123,20,A142,A151,2,A173,2,A192,A202,1
A13,48,A31,A46,55500,A63,A71,1,A95,A102,1,A121,26,A143,A151,1,A171,1,A192,A202,2
A11,60,A32,A48,56600,A65,A73,3,A93,A101,2,A122,35,A141,A151,3,A172,3,A192,A202,1
A14,12,A33,A49,57700,A61,A72,4,A92,A103,3,A124,28,A143,A151,2,A171,2,A192,A202,2
A12,24,A34,A40,58800,A62,A74,1,A93,A101,1,A123,25,A142,A151,3,A173,2,A192,A202,1
A13,36,A31,A41,59900,A63,A75,3,A92,A102,2,A121,27,A141,A151,1,A171,3,A192,A202,2
A11,48,A32,A42,61000,A65,A71,2,A91,A103,4,A122,30,A143,A151,2,A172,2,A192,A202,1
A14,60,A33,A43,62100,A61,A72,4,A95,A101,1,A124,22,A141,A151,1,A174,1,A192,A202,2
A12,12,A34,A44,63200,A62,A73,3,A94,A102,3,A123,29,A142,A151,2,A171,2,A192,A202,1
A13,24,A31,A45,64300,A63,A74,2,A91,A101,1,A121,31,A143,A151,3,A172,3,A192,A202,2
A11,36,A32,A46,65400,A65,A75,1,A92,A103,2,A122,20,A141,A151,1,A173,2,A192,A202,1
A14,48,A33,A48,66500,A61,A71,4,A93,A101,3,A124,26,A143,A151,2,A171,1,A192,A202,2
A12,60,A34,A49,67600,A62,A72,2,A95,A102,1,A123,35,A142,A151,1,A172,3,A192,A202,1
A13,12,A31,A410,68700,A63,A73,3,A94,A103,2,A121,22,A141,A151,3,A171,2,A192,A202,2
A11,24,A32,A40,69800,A65,A74,4,A91,A101,1,A122,30,A143,A151,2,A172,1,A192,A202,1
A14,36,A33,A41,70900,A61,A75,2,A92,A103,3,A124,27,A142,A151,1,A171,3,A192,A202,2
A12,48,A34,A42,72000,A62,A71,1,A93,A101,2,A123,25,A143,A151,3,A173,2,A192,A202,1
A13,60,A31,A43,73100,A63,A72,3,A95,A102,4,A121,29,A141,A151,2,A171,2,A192,A202,2
A11,12,A32,A44,74200,A65,A73,1,A94,A101,1,A122,33,A142,A151,1,A172,3,A192,A202,1
A14,24,A33,A45,75300,A61,A74,3,A91,A103,2,A124,21,A143,A151,2,A171,2,A192,A202,2
A12,36,A34,A46,76400,A62,A75,4,A92,A101,3,A123,28,A141,A151,1,A173,1,A192,A202,1
A13,48,A31,A48,77500,A63,A71,2,A93,A102,2,A121,35,A143,A151,3,A172,3,A192,A202,2
A11,60,A32,A49,78600,A65,A72,1,A95,A103,1,A122,25,A142,A151,1,A171,2,A192,A202,1
A14,12,A33,A410,79700,A61,A73,3,A94,A101,3,A124,20,A141,A151,2,A172,3,A192,A202,2
A12,24,A34,A40,80800,A62,A74,2,A91,A103,4,A123,27,A143,A151,1,A171,1,A192,A202,1
A13,36,A31,A41,81900,A63,A75,1,A92,A101,1,A121,22,A142,A151,3,A172,2,A192,A202,2
A11,48,A32,A42,83000,A65,A71,3,A93,A102,2,A122,29,A143,A151,2,A173,3,A192,A202,1
A14,60,A33,A43,84100,A61,A72,4,A95,A103,3,A124,35,A141,A151,1,A171,2,A192,A202,2
A12,12,A34,A44,85200,A62,A73,2,A94,A101,1,A123,30,A142,A151,3,A172,1,A192,A202,1
A13,24,A31,A45,86300,A63,A74,4,A91,A102,2,A121,26,A143,A151,2,A171,3,A192,A202,2
A11,36,A32,A46,87400,A65,A75,3,A92,A103,3,A122,21,A141,A151,1,A172,2,A192,A202,1
A14,48,A33,A48,88500,A61,A71,1,A93,A101,4,A124,33,A143,A151,3,A173,1,A192,A202,2
A12,60,A34,A49,89600,A62,A72,2,A95,A102,2,A123,28,A142,A151,2,A171,3,A192,A202,1
A13,12,A31,A410,90700,A63,A73,3,A94,A103,1,A121,25,A141,A151,1,A172,2,A192,A202,2
A11,24,A32,A40,91800,A65,A74,4,A91,A101,3,A122,35,A143,A151,2,A171,1,A192,A202,1
A14,36,A33,A41,92900,A61,A75,1,A92,A103,2,A124,22,A142,A151,3,A172,3,A192,A202,2
A12,48,A34,A42,94000,A62,A71,2,A93,A101,4,A123,27,A143,A151,1,A171,2,A192,A202,1
A13,60,A31,A43,95100,A63,A72,3,A95,A102,2,A121,30,A141,A151,2,A173,3,A192,A202,2
A11,12,A32,A44,96200,A65,A73,1,A94,A103,3,A122,24,A142,A151,1,A171,1,A192,A202,1
A14,24,A33,A45,97300,A61,A74,2,A91,A101,1,A124,21,A143,A151,3,A172,2,A192,A202,2
A12,36,A34,A46,98400,A62,A75,4,A92,A102,2,A123,33,A142,A151,2,A171,3,A192,A202,1
A13,48,A31,A48,99500,A63,A71,1,A93,A103,1,A121,20,A143,A151,1,A172,1,A192,A202,2
A11,60,A32,A49,100600,A65,A72,3,A95,A101,2,A122,26,A141,A151,3,A171,3,A192,A202,1
A14,12,A33,A410,101700,A61,A73,2,A94,A102,3,A124,29,A143,A151,2,A172,2,A192,A202,2
A12,24,A34,A40,102800,A62,A74,4,A91,A103,1,A123,25,A142,A151,1,A171,1,A192,A202,1
A13,36,A31,A41,103900,A63,A75,1,A92,A101,4,A121,30,A143,A151,3,A172,3,A192,A202,2
A11,48,A32,A42,105000,A65,A71,2,A93,A102,2,A122,20,A141,A151,2,A173,1,A192,A202,1
A14,60,A33,A43,106100,A61,A72,3,A95,A103,1,A124,22,A143,A151,1,A172,2,A192,A202,2
A12,12,A34,A44,107200,A62,A73,4,A94,A101,3,A123,35,A142,A151,2,A171,3,A192,A202,1
A13,24,A31,A45,108300,A63,A74,1,A91,A102,2,A121,29,A143,A151,3,A172,2,A192,A202,2
A11,36,A32,A46,109400,A65,A75,2,A92,A103,1,A122,33,A141,A151,1,A171,1,A192,A202,1
A14,48,A33,A48,110500,A61,A71,3,A93,A101,3,A124,26,A143,A151,2,A173,3,A192,A202,2
A12,60,A34,A49,111600,A62,A72,4,A95,A102,2,A123,21,A142,A151,1,A171,2,A192,A202,1
A13,12,A31,A410,112700,A63,A73,2,A94,A103,1,A121,28,A141,A151,3,A172,1,A192,A202,2
A11,24,A32,A40,113800,A65,A74,3,A91,A101,2,A122,30,A143,A151,2,A171,2,A192,A202,1
A14,36,A33,A41,114900,A61,A75,4,A92,A103,3,A124,25,A142,A151,1,A171,3,A192,A202,2
A12,48,A34,A42,116000,A62,A71,1,A93,A101,1,A123,29,A143,A151,3,A172,2,A192,A202,1
A13,60,A31,A43,117100,A63,A72,3,A95,A102,2,A121,32,A141,A151,2,A171,3,A192,A202,2
A11,12,A32,A44,118200,A65,A73,4,A94,A101,3,A122,26,A142,A151,1,A171,2,A192,A202,1
A14,24,A33,A45,119300,A61,A74,1,A91,A103,2,A124,31,A143,A151,3,A172,1,A192,A202,2
A12,36,A34,A46,120400,A62,A75,2,A92,A101,4,A123,20,A141,A151,2,A173,3,A192,A202,1
A13,48,A31,A48,121500,A63,A71,3,A93,A102,1,A121,30,A143,A151,1,A172,2,A192,A202,2
A11,60,A32,A49,122600,A65,A72,1,A95,A101,2,A122,33,A141,A151,3,A171,3,A192,A202,1
A14,12,A33,A410,123700,A61,A73,2,A94,A102,3,A124,27,A143,A151,2,A171,1,A192,A202,2
A12,24,A34,A40,124800,A62,A74,4,A91,A101,1,A123,25,A142,A151,1,A171,2,A192,A202,1
A13,36,A31,A41,125900,A63,A75,3,A92,A103,2,A121,32,A143,A151,3,A172,1,A192,A202,2
A11,48,A32,A42,127000,A65,A71,1,A93,A101,4,A122,26,A141,A151,2,A173,3,A192,A202,1
A14,60,A33,A43,128100,A61,A72,2,A95,A102,1,A124,29,A143,A151,1,A171,2,A192,A202,2
A12,12,A34,A44,129200,A62,A73,3,A94,A103,3,A123,35,A142,A151,2,A171,1,A192,A202,1
A13,24,A31,A45,130300,A63,A74,4,A91,A101,2,A121,20,A143,A151,3,A172,3,A192,A202,2
A11,36,A32,A46,131400,A65,A75,1,A92,A103,1,A122,27,A141,A151,1,A171,2,A192,A202,1
A14,48,A33,A48,132500,A61,A71,2,A93,A101,3,A124,22,A143,A151,2,A173,3,A192,A202,2
A12,60,A34,A49,133600,A62,A72,4,A95,A102,4,A123,30,A142,A151,1,A171,1,A192,A202,1
A13,12,A31,A410,134700,A63,A73,2,A94,A103,1,A121,25,A141,A151,3,A172,2,A192,A202,2
A11,24,A32,A40,135800,A65,A74,1,A91,A101,1,A122,31,A143,A151,1,A171,3,A192,A202,1
A14,36,A33,A41,136900,A61,A75,3,A92,A103,2,A124,26,A142,A151,2,A172,1,A192,A202,2
A12,48,A34,A42,138000,A62,A71,2,A93,A101,4,A123,23,A143,A151,3,A173,2,A192,A202,1
A13,60,A31,A43,139100,A63,A72,1,A95,A103,1,A121,33,A141,A151,2,A171,3,A192,A202,2
A11,12,A32,A44,140200,A65,A73,3,A94,A101,3,A122,30,A142,A151,1,A171,1,A192,A202,1
A14,24,A33,A45,141300,A61,A74,4,A91,A103,2,A124,20,A143,A151,1,A171,2,A192,A202,2
A12,36,A34,A46,142400,A62,A75,1,A92,A101,4,A123,28,A141,A151,2,A173,3,A192,A202,1
A13,48,A31,A48,143500,A63,A71,3,A93,A102,1,A121,27,A143,A151,1,A172,1,A192,A202,2
A11,60,A32,A49,144600,A65,A72,2,A95,A103,3,A122,35,A141,A151,3,A171,2,A192,A202,1
A14,12,A33,A410,145700,A61,A73,1,A94,A101,1,A124,26,A143,A151,2,A171,3,A192,A202,2
A12,24,A34,A40,146800,A62,A74,3,A91,A103,4,A123,22,A142,A151,1,A171,1,A192,A202,1
A13,36,A31,A41,147900,A63,A75,2,A92,A101,2,A121,29,A143,A151,2,A172,2,A192,A202,2
A11,48,A32,A42,149000,A65,A71,4,A93,A101,1,A122,25,A141,A151,3,A173,3,A192,A202,1
