Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,target
A13,36,A32,A43,1700,A63,A73,3,A93,A101,2,A121,40,A141,A151,1,A173,1,A192,A202,1
A12,48,A33,A44,5500,A61,A74,4,A95,A102,1,A122,35,A143,A153,1,A174,2,A191,A201,2
A11,12,A30,A45,2400,A65,A75,1,A94,A101,1,A123,37,A142,A151,1,A171,1,A192,A202,1
A14,18,A31,A46,3100,A62,A72,2,A91,A102,1,A124,39,A143,A153,2,A172,2,A191,A201,2
A13,24,A34,A47,4900,A63,A73,3,A93,A101,2,A121,40,A141,A151,1,A173,1,A192,A202,1
A12,30,A32,A48,1500,A61,A74,4,A95,A102,1,A122,36,A142,A153,1,A174,2,A191,A201,2
A11,36,A33,A49,2700,A65,A75,1,A94,A101,1,A123,32,A143,A151,2,A171,1,A192,A202,1
A14,48,A30,A410,4500,A62,A72,2,A91,A102,1,A124,34,A141,A153,1,A172,2,A191,A201,2
A13,12,A31,A40,1700,A63,A73,3,A93,A101,2,A121,39,A142,A151,1,A173,1,A192,A202,1
A12,18,A34,A41,3300,A61,A74,4,A95,A102,1,A122,35,A143,A153,1,A174,2,A191,A201,2
A11,24,A32,A42,1500,A65,A75,1,A94,A101,1,A123,29,A142,A151,2,A171,1,A192,A202,1
A14,30,A33,A43,5100,A62,A72,2,A91,A102,1,A124,31,A143,A153,1,A172,2,A191,A201,2
A13,36,A30,A44,2900,A63,A73,3,A93,A101,2,A121,39,A141,A151,1,A173,1,A192,A202,1
A12,48,A31,A45,5500,A61,A74,4,A95,A102,1,A122,32,A143,A153,1,A174,2,A191,A201,2
A11,12,A34,A46,1700,A65,A75,1,A94,A101,1,A123,37,A142,A151,1,A171,1,A192,A202,1
A14,18,A32,A47,3200,A62,A72,2,A91,A102,1,A124,39,A143,A153,2,A172,2,A191,A201,2
A13,24,A33,A48,3900,A63,A73,3,A93,A101,2,A121,40,A141,A151,1,A173,1,A192,A202,1
A12,30,A30,A49,1500,A61,A74,4,A95,A102,1,A122,36,A143,A153,1,A174,2,A191,A201,2
A11,36,A31,A410,2700,A65,A75,1,A94,A101,1,A123,29,A141,A151,2,A171,1,A192,A202,1
A14,48,A34,A40,4500,A62,A72,2,A91,A102,1,A124,34,A143,A153,1,A172,2,A191,A201,2
A13,12,A32,A41,1700,A63,A73,3,A93,A101,2,A121,35,A142,A151,1,A173,1,A192,A202,1
A12,18,A33,A42,3300,A61,A74,4,A95,A102,1,A122,39,A143,A151,1,A174,2,A191,A201,2
A11,24,A30,A43,1500,A65,A75,1,A94,A101,1,A123,31,A142,A151,2,A171,1,A192,A202,1
A14,30,A31,A44,5100,A62,A72,2,A91,A102,1,A124,34,A143,A151,1,A172,2,A191,A201,2
A13,36,A34,A45,2900,A63,A73,3,A93,A101,2,A121,37,A141,A151,1,A173,1,A192,A202,1
A12,48,A32,A46,5500,A61,A74,4,A95,A102,1,A122,39,A143,A151,1,A174,2,A191,A201,2
A11,12,A33,A47,1700,A65,A75,1,A94,A101,1,A123,40,A142,A151,1,A171,1,A192,A202,1
A14,18,A30,A48,3200,A62,A72,2,A91,A102,1,A124,32,A143,A151,2,A172,2,A191,A201,2
A13,24,A31,A49,3900,A63,A73,3,A93,A101,2,A121,35,A141,A151,1,A173,1,A192,A202,1
A12,30,A34,A410,1500,A61,A74,4,A95,A102,1,A122,36,A143,A151,1,A174,2,A191,A201,2
A11,36,A32,A40,2700,A65,A75,1,A94,A101,1,A123,31,A142,A151,2,A171,1,A192,A202,1
A14,48,A33,A41,4500,A62,A72,2,A91,A102,1,A124,34,A143,A151,1,A172,2,A191,A201,2
A13,12,A30,A42,1700,A63,A73,3,A93,A101,2,A121,37,A142,A151,1,A173,1,A192,A202,1
A12,18,A31,A43,3300,A61,A74,4,A95,A102,1,A122,39,A141,A151,1,A174,2,A191,A201,2
A11,24,A34,A44,1500,A65,A75,1,A94,A101,1,A123,32,A142,A151,2,A171,1,A192,A202,1
A14,30,A32,A45,5100,A62,A72,2,A91,A102,1,A124,34,A141,A151,1,A172,2,A191,A201,2
A13,36,A33,A46,2900,A63,A73,3,A93,A101,2,A121,35,A143,A151,1,A173,1,A192,A202,1
A12,48,A30,A47,5500,A61,A74,4,A95,A102,1,A122,37,A142,A151,1,A174,2,A191,A201,2
A11,12,A31,A48,1700,A65,A75,1,A94,A101,1,A123,39,A143,A151,1,A171,1,A192,A202,1
A14,18,A34,A49,3200,A62,A72,2,A91,A102,1,A124,40,A141,A151,2,A172,2,A191,A201,2
A13,24,A32,A410,3900,A63,A73,3,A93,A101,2,A121,34,A143,A151,1,A173,1,A192,A202,1
A12,30,A33,A40,1500,A61,A74,4,A95,A102,1,A122,35,A142,A151,1,A174,2,A191,A201,2
A11,36,A30,A41,2700,A65,A75,1,A94,A101,1,A123,31,A143,A151,2,A171,1,A192,A202,1
A14,48,A31,A42,4500,A63,A72,3,A91,A101,2,A124,30,A143,A153,1,A172,2,A191,A201,2
A12,12,A32,A43,2900,A62,A73,2,A93,A102,1,A123,31,A141,A151,2,A171,1,A192,A202,1
A13,18,A33,A44,3200,A61,A74,4,A95,A101,1,A121,36,A142,A152,1,A174,2,A191,A201,2
A11,24,A34,A45,5500,A65,A75,1,A94,A101,1,A122,29,A143,A153,2,A172,2,A191,A202,1
A14,30,A30,A46,2700,A63,A72,3,A91,A102,2,A124,39,A141,A151,1,A173,1,A192,A202,2
A12,36,A31,A47,1500,A62,A73,2,A93,A101,1,A123,35,A143,A153,1,A171,1,A192,A202,1
A13,48,A32,A48,5100,A61,A74,4,A95,A101,1,A121,37,A142,A152,1,A174,2,A191,A201,2
A11,12,A33,A49,1700,A65,A75,1,A94,A101,1,A122,40,A141,A151,2,A172,2,A191,A202,1
A14,18,A34,A410,3900,A63,A72,3,A91,A102,2,A124,31,A143,A153,1,A173,1,A192,A202,2
A12,24,A30,A40,1500,A62,A73,2,A93,A101,1,A123,36,A142,A152,1,A171,1,A192,A202,1
A13,30,A31,A41,4700,A61,A74,4,A95,A101,1,A121,32,A143,A153,2,A174,2,A191,A201,2
A11,36,A32,A42,1700,A65,A75,1,A94,A101,1,A122,35,A141,A151,1,A172,2,A191,A202,1
A14,48,A33,A43,3300,A63,A72,3,A91,A102,2,A124,29,A143,A153,1,A173,1,A192,A202,2
A12,12,A34,A44,5500,A62,A73,2,A93,A101,1,A123,39,A142,A152,1,A171,1,A192,A202,1
A13,18,A30,A45,2700,A61,A74,4,A95,A101,1,A121,36,A141,A151,2,A174,2,A191,A201,2
A11,24,A31,A46,1500,A65,A75,1,A94,A101,1,A122,32,A143,A153,1,A172,2,A191,A202,1
A14,30,A32,A47,3900,A63,A72,3,A91,A102,2,A124,37,A141,A151,1,A173,1,A192,A202,2
A12,36,A33,A48,1500,A62,A73,2,A93,A101,1,A123,34,A143,A153,1,A171,1,A192,A202,1
A13,48,A34,A49,2900,A61,A74,4,A95,A101,1,A121,29,A142,A152,2,A174,2,A191,A201,2
A11,12,A30,A410,4700,A65,A75,1,A94,A101,1,A122,35,A143,A153,1,A172,2,A191,A202,1
A14,18,A31,A40,1700,A63,A72,3,A91,A102,2,A124,31,A142,A151,1,A173,1,A192,A202,2
A12,24,A32,A41,3300,A62,A73,2,A93,A101,1,A123,39,A143,A153,2,A171,1,A192,A202,1
A13,30,A33,A42,5500,A61,A74,4,A95,A101,1,A121,36,A142,A152,1,A174,2,A191,A201,2
A11,36,A34,A43,1700,A65,A75,1,A94,A101,1,A122,32,A141,A151,1,A172,2,A191,A202,1
A14,48,A30,A44,3300,A63,A72,3,A91,A102,2,A124,37,A143,A153,2,A173,1,A192,A202,2
A12,12,A31,A45,5100,A62,A73,2,A93,A101,1,A123,34,A143,A153,1,A171,1,A192,A202,1
A13,18,A32,A46,2700,A61,A74,4,A95,A101,1,A121,29,A142,A152,2,A174,2,A191,A201,2
A11,24,A33,A47,3900,A65,A75,1,A94,A101,1,A122,35,A141,A151,1,A172,2,A191,A202,1
A14,30,A34,A48,1500,A63,A72,3,A91,A102,2,A124,39,A143,A153,1,A173,1,A192,A202,2
A12,36,A30,A49,4700,A62,A73,2,A93,A101,1,A123,32,A142,A152,1,A171,1,A192,A202,1
A13,48,A31,A410,1500,A61,A74,4,A95,A101,1,A121,37,A143,A153,2,A174,2,A191,A201,2
A11,12,A32,A40,3900,A65,A75,1,A94,A101,1,A122,29,A141,A151,1,A172,2,A191,A202,1
A14,18,A33,A41,1500,A63,A72,3,A91,A102,2,A124,36,A142,A152,1,A173,1,A192,A202,2
A12,24,A34,A42,2900,A62,A73,2,A93,A101,1,A123,35,A143,A153,1,A171,1,A192,A202,1
A13,30,A30,A43,4500,A61,A74,4,A95,A101,1,A121,32,A142,A152,2,A174,2,A191,A201,2
A11,36,A31,A44,1700,A65,A75,1,A94,A101,1,A122,39,A141,A151,1,A172,2,A191,A202,1
A14,48,A32,A45,2900,A63,A72,3,A91,A102,2,A124,37,A143,A153,1,A173,1,A192,A202,2
A12,12,A33,A46,5100,A62,A73,2,A93,A101,1,A123,31,A143,A153,1,A171,1,A192,A202,1
A13,18,A34,A47,1500,A61,A74,4,A95,A101,1,A121,36,A142,A152,1,A174,2,A191,A201,2
A11,24,A30,A48,3300,A65,A75,1,A94,A101,1,A122,32,A143,A153,2,A172,2,A191,A202,1
A14,30,A31,A49,1500,A63,A72,3,A91,A102,2,A124,39,A141,A151,1,A173,1,A192,A202,2
A12,36,A32,A410,3900,A62,A73,2,A93,A101,1,A123,37,A142,A152,1,A171,1,A192,A202,1
A13,48,A33,A40,1700,A61,A74,4,A95,A101,1,A121,31,A143,A153,1,A174,2,A191,A201,2
A11,12,A34,A41,3300,A65,A75,1,A94,A101,1,A122,29,A141,A151,2,A172,2,A191,A202,1
A14,18,A30,A42,5500,A63,A72,3,A91,A102,2,A124,34,A143,A153,1,A173,1,A192,A202,2
A12,24,A31,A43,1500,A62,A73,2,A93,A101,1,A123,39,A142,A152,1,A171,1,A192,A202,1
A13,30,A32,A44,4700,A61,A74,4,A95,A101,1,A121,32,A143,A153,2,A174,2,A191,A201,2
A11,36,A33,A45,1500,A65,A75,1,A94,A101,1,A122,35,A141,A151,1,A172,2,A191,A202,1
A14,48,A34,A46,2900,A63,A72,3,A91,A102,2,A124,29,A143,A153,1,A173,1,A192,A202,2
A12,12,A30,A47,5100,A62,A73,2,A93,A101,1,A123,37,A142,A152,1,A171,1,A192,A202,1
A13,18,A31,A48,1500,A61,A74,4,A95,A101,1,A121,31,A143,A153,1,A174,2,A191,A201,2
A11,24,A32,A49,3300,A65,A75,1,A94,A101,1,A122,34,A142,A152,2,A172,2,A191,A202,1
A14,30,A33,A410,3900,A63,A72,3,A91,A102,2,A124,36,A143,A153,1,A173,1,A192,A202,2
A12,36,A34,A40,1500,A62,A73,2,A93,A101,1,A123,29,A142,A151,1,A171,1,A192,A202,1
A13,48,A30,A41,4700,A61,A74,4,A95,A101,1,A121,35,A143,A152,2,A174,2,A191,A201,2
A11,12,A31,A42,1500,A65,A75,1,A94,A101,1,A122,32,A142,A151,1,A172,2,A191,A202,1
A14,18,A32,A43,2900,A63,A72,3,A91,A102,2,A124,37,A143,A152,1,A173,1,A192,A202,2
A12,24,A33,A44,3300,A62,A73,2,A93,A101,1,A123,39,A143,A151,1,A171,1,A192,A202,1
A13,30,A34,A45,5500,A61,A74,4,A95,A101,1,A121,36,A142,A152,2,A174,2,A191,A201,2
A11,36,A30,A46,1700,A65,A75,1,A94,A101,1,A122,31,A143,A151,1,A172,2,A191,A202,1
A14,48,A31,A47,2900,A63,A72,3,A91,A102,2,A124,34,A142,A152,1,A173,1,A192,A202,2
A12,12,A32,A48,5100,A62,A73,2,A93,A101,1,A123,32,A143,A151,1,A171,1,A192,A202,1
A13,18,A33,A49,1500,A61,A74,4,A95,A101,1,A121,37,A142,A152,1,A174,2,A191,A201,2
A11,24,A34,A410,3300,A65,A75,1,A94,A101,1,A122,29,A143,A151,2,A172,2,A191,A202,1
A14,30,A30,A40,1500,A63,A72,3,A91,A102,2,A124,36,A142,A152,1,A173,1,A192,A202,2
A12,36,A31,A41,4700,A62,A73,2,A93,A101,1,A123,35,A143,A151,1,A171,1,A192,A202,1
A13,48,A32,A42,1500,A61,A74,4,A95,A101,1,A121,32,A142,A152,2,A174,2,A191,A201,2
A11,12,A33,A43,1700,A65,A75,1,A94,A101,1,A122,29,A143,A151,1,A172,2,A191,A202,1
A14,18,A34,A44,2900,A63,A72,3,A91,A102,2,A124,31,A142,A152,1,A173,1,A192,A202,2
A12,24,A30,A45,5500,A62,A73,2,A93,A101,1,A123,34,A143,A151,1,A171,1,A192,A202,1
A13,30,A31,A46,1700,A61,A74,4,A95,A101,1,A121,37,A142,A152,2,A174,2,A191,A201,2
A11,36,A32,A47,1500,A65,A75,1,A94,A101,1,A122,32,A143,A151,1,A172,2,A191,A202,1
A14,48,A33,A48,2900,A63,A72,3,A91,A102,2,A124,37,A142,A152,1,A173,1,A192,A202,2
A12,12,A34,A49,5100,A62,A73,2,A93,A101,1,A123,31,A143,A151,1,A171,1,A192,A202,1
A13,18,A30,A410,1500,A61,A74,4,A95,A101,1,A121,29,A142,A152,1,A174,2,A191,A201,2
A11,24,A31,A40,3300,A65,A75,1,A94,A101,1,A122,36,A143,A151,2,A172,2,A191,A202,1
A14,30,A32,A41,4700,A63,A72,3,A91,A102,2,A124,35,A142,A152,1,A173,1,A192,A202,2
A12,36,A33,A42,1700,A62,A73,2,A93,A101,1,A123,32,A143,A151,1,A171,1,A192,A202,1
A13,48,A34,A43,2900,A61,A74,4,A95,A101,1,A121,37,A142,A152,2,A174,2,A191,A201,2
A11,12,A30,A44,5100,A65,A75,1,A94,A101,1,A122,29,A143,A151,1,A172,2,A191,A202,1
A14,18,A31,A45,1500,A63,A72,3,A91,A102,2,A124,36,A142,A152,1,A173,1,A192,A202,2
A12,24,A32,A46,3900,A62,A73,2,A93,A101,1,A123,34,A143,A151,1,A171,1,A192,A202,1
A13,30,A33,A47,2700,A61,A74,4,A95,A101,1,A121,31,A142,A152,2,A174,2,A191,A201,2
A11,36,A34,A48,1700,A65,A75,1,A94,A101,1,A122,29,A143,A151,1,A172,2,A191,A202,1
A12,48,A34,A43,5000,A61,A72,4,A91,A101,2,A123,40,A141,A151,1,A172,2,A191,A202,2
A13,36,A32,A44,3000,A62,A74,3,A94,A101,1,A121,29,A142,A152,1,A173,1,A192,A201,1
A11,24,A33,A45,4500,A63,A75,2,A93,A103,2,A124,31,A143,A151,2,A171,1,A192,A202,2
A14,18,A30,A46,2500,A64,A72,1,A92,A101,2,A122,38,A141,A151,1,A174,1,A192,A202,1
A12,12,A34,A47,3000,A61,A73,3,A91,A101,1,A123,35,A143,A152,2,A171,1,A192,A201,2
A13,24,A31,A48,4000,A63,A74,4,A94,A101,1,A121,29,A142,A151,1,A174,2,A191,A202,1
A11,36,A32,A49,2000,A62,A75,2,A93,A101,1,A124,32,A141,A151,2,A172,1,A192,A202,2
A14,48,A33,A410,3500,A65,A72,3,A91,A101,1,A122,31,A143,A152,1,A173,1,A192,A201,1
A12,18,A34,A40,1500,A61,A73,2,A95,A102,2,A121,30,A141,A151,1,A174,2,A191,A202,1
A13,24,A31,A41,5000,A63,A74,3,A91,A101,1,A124,35,A142,A151,2,A172,1,A192,A202,2
A11,36,A32,A42,3000,A62,A75,4,A93,A101,1,A123,29,A143,A151,1,A173,1,A192,A201,1
A14,48,A33,A43,4500,A65,A72,1,A92,A103,2,A121,38,A141,A152,2,A174,1,A192,A202,2
A12,12,A34,A44,2500,A61,A73,3,A91,A101,1,A122,31,A142,A151,1,A171,1,A192,A202,1
A13,18,A31,A45,3000,A63,A74,4,A94,A101,1,A123,35,A143,A151,2,A173,1,A192,A201,2
A11,24,A32,A46,4000,A62,A75,2,A93,A101,1,A124,30,A141,A152,1,A174,2,A191,A202,1
A14,36,A33,A47,2000,A65,A72,3,A95,A102,2,A121,29,A143,A151,2,A172,1,A192,A202,2
A12,48,A34,A48,3500,A61,A73,4,A91,A101,1,A122,32,A141,A152,1,A171,1,A192,A201,1
A13,12,A31,A49,1500,A63,A74,3,A94,A101,1,A123,30,A142,A151,2,A174,2,A191,A202,2
A11,18,A32,A410,5000,A62,A75,4,A93,A101,1,A124,35,A143,A152,1,A173,1,A192,A201,1
A14,24,A33,A40,3000,A65,A72,1,A92,A103,2,A121,29,A141,A151,2,A174,1,A192,A202,2
A12,36,A34,A41,4500,A61,A73,3,A91,A101,1,A122,38,A142,A151,1,A171,1,A192,A202,1
A13,48,A31,A42,2500,A63,A74,4,A94,A101,1,A123,31,A143,A151,2,A173,1,A192,A201,2
A11,12,A32,A43,3000,A62,A75,2,A93,A101,1,A124,30,A141,A152,1,A174,2,A191,A202,1
A14,18,A33,A44,4000,A65,A72,3,A95,A102,2,A121,35,A143,A151,2,A172,1,A192,A202,2
A12,24,A34,A45,2000,A61,A73,4,A91,A101,1,A122,31,A141,A152,1,A171,1,A192,A202,1
A13,36,A31,A46,3500,A63,A74,3,A94,A101,1,A123,30,A142,A151,2,A173,1,A192,A201,2
A11,48,A32,A47,1500,A62,A75,4,A93,A101,1,A124,32,A143,A151,1,A174,2,A191,A202,1
A14,12,A33,A48,5000,A65,A72,1,A92,A103,2,A121,29,A141,A151,2,A174,1,A192,A202,2
A12,18,A34,A49,3000,A61,A73,3,A91,A101,1,A122,35,A142,A151,1,A171,1,A192,A202,1
A13,24,A31,A410,4500,A63,A74,4,A94,A101,1,A123,30,A143,A151,2,A173,1,A192,A201,2
A11,36,A32,A40,2500,A62,A75,2,A93,A101,1,A124,31,A141,A152,1,A174,2,A191,A202,1
A14,48,A33,A41,3000,A65,A72,3,A95,A102,2,A121,38,A143,A151,2,A172,1,A192,A202,2
A12,12,A34,A42,4000,A61,A73,4,A91,A101,1,A122,29,A141,A151,1,A171,1,A192,A202,1
A13,18,A31,A43,2000,A63,A74,3,A94,A101,1,A123,35,A142,A151,2,A173,1,A192,A201,2
A11,24,A32,A44,3500,A62,A75,4,A93,A101,1,A124,30,A143,A151,1,A174,2,A191,A202,1
A14,36,A33,A45,1500,A65,A72,1,A92,A103,2,A121,32,A141,A151,2,A174,1,A192,A202,2
A12,48,A34,A46,5000,A61,A73,3,A91,A101,1,A122,30,A142,A151,1,A171,1,A192,A201,1
A13,12,A31,A47,3000,A63,A74,4,A94,A101,1,A123,29,A143,A151,2,A173,1,A192,A201,2
A11,18,A32,A48,4500,A62,A75,2,A93,A101,1,A124,35,A141,A151,1,A174,2,A191,A202,1
A14,24,A33,A49,2500,A65,A72,3,A95,A102,2,A121,30,A143,A151,2,A172,1,A192,A202,2
A12,36,A34,A410,3000,A61,A73,4,A91,A101,1,A122,31,A141,A151,1,A171,1,A192,A202,1
A13,48,A31,A40,2000,A63,A74,3,A94,A101,1,A123,32,A142,A151,2,A173,1,A192,A201,2
A11,12,A32,A41,3500,A62,A75,4,A93,A101,1,A124,29,A143,A151,1,A174,2,A191,A202,1
A14,18,A33,A42,1500,A65,A72,1,A92,A103,2,A121,38,A141,A151,2,A174,1,A192,A202,2
A12,24,A34,A43,5000,A61,A73,3,A91,A101,1,A122,30,A142,A151,1,A171,1,A192,A201,1
A13,36,A31,A44,3000,A63,A74,4,A94,A101,1,A123,29,A143,A151,2,A173,1,A192,A201,2
A11,48,A32,A45,4500,A62,A75,2,A93,A101,1,A124,35,A141,A151,1,A174,2,A191,A202,1
A14,12,A33,A46,2500,A65,A72,3,A95,A102,2,A121,30,A143,A151,2,A172,1,A192,A202,2
A12,18,A34,A47,3000,A61,A73,4,A91,A101,1,A122,38,A142,A151,1,A171,1,A192,A201,1
A13,24,A31,A48,4000,A63,A74,3,A94,A101,1,A123,29,A143,A151,2,A174,1,A192,A201,2
A11,36,A32,A49,2000,A62,A75,4,A93,A101,1,A124,32,A141,A151,1,A173,1,A192,A202,1
A14,48,A33,A410,3500,A65,A72,2,A92,A103,2,A121,31,A143,A151,2,A174,1,A192,A202,2
A12,12,A34,A40,1500,A61,A73,3,A91,A101,1,A122,35,A141,A151,1,A171,1,A192,A201,1
A13,18,A31,A41,5000,A63,A74,4,A94,A101,1,A123,30,A143,A151,2,A174,1,A192,A201,2
A11,24,A32,A42,3000,A62,A75,2,A93,A101,1,A124,31,A141,A151,1,A173,1,A192,A201,1
A14,36,A33,A43,4500,A65,A72,3,A95,A102,2,A121,38,A143,A151,2,A172,1,A192,A202,2
A12,48,A34,A44,2500,A61,A73,4,A91,A101,1,A122,30,A141,A151,1,A171,1,A192,A201,1
A13,12,A31,A45,3000,A63,A74,3,A94,A101,1,A123,29,A143,A151,2,A173,1,A192,A201,2
A11,18,A32,A46,4000,A62,A75,4,A93,A101,1,A124,32,A141,A151,1,A174,2,A191,A202,1
A14,24,A33,A47,2000,A65,A72,1,A92,A103,2,A121,29,A143,A151,2,A174,1,A192,A202,2
A12,36,A34,A48,3500,A61,A73,3,A91,A101,1,A122,38,A141,A151,1,A171,1,A192,A201,1
A13,48,A31,A49,1500,A63,A74,4,A94,A101,1,A123,30,A143,A151,2,A174,1,A192,A201,2
A11,12,A32,A410,5000,A62,A75,4,A93,A101,1,A124,35,A141,A151,1,A173,1,A192,A201,1
A14,18,A33,A40,3000,A65,A72,1,A92,A103,2,A121,29,A143,A151,2,A174,1,A192,A202,2
A12,24,A34,A41,4500,A61,A73,3,A91,A101,1,A122,38,A141,A151,1,A171,1,A192,A201,1
A13,36,A31,A42,2500,A63,A74,4,A94,A101,1,A123,31,A143,A151,2,A173,1,A192,A201,2
A11,48,A32,A43,3000,A62,A75,2,A93,A101,1,A124,30,A141,A151,1,A174,2,A191,A202,1
A14,12,A33,A44,4500,A65,A72,3,A95,A102,2,A121,38,A143,A151,2,A172,1,A192,A202,2
A12,12,A34,A45,2000,A61,A73,3,A91,A101,1,A122,35,A143,A151,1,A171,1,A192,A202,1
A13,24,A31,A46,3500,A63,A74,4,A94,A101,1,A123,30,A142,A151,2,A173,1,A192,A201,2
A11,36,A32,A47,1500,A62,A75,2,A93,A101,1,A124,32,A141,A151,1,A174,2,A191,A202,1
A14,48,A33,A48,5000,A65,A72,1,A92,A103,2,A121,29,A143,A151,2,A174,1,A192,A202,2
A12,12,A34,A49,3000,A61,A73,3,A91,A101,1,A122,35,A142,A151,1,A171,1,A192,A201,1
A13,24,A31,A410,4500,A63,A74,4,A94,A101,1,A123,30,A143,A151,2,A173,1,A192,A201,2
A11,36,A32,A40,2500,A62,A75,2,A93,A101,1,A124,31,A141,A151,1,A174,2,A191,A202,1
A14,48,A33,A41,3000,A65,A72,3,A95,A102,2,A121,38,A143,A151,2,A172,1,A192,A202,2
A12,12,A34,A42,4000,A61,A73,4,A91,A101,1,A122,29,A141,A151,1,A171,1,A192,A202,1
A13,18,A31,A43,2000,A63,A74,3,A94,A101,1,A123,35,A142,A151,2,A173,1,A192,A201,2
A11,24,A32,A44,3500,A62,A75,4,A93,A101,1,A124,30,A143,A151,1,A174,2,A191,A202,1
A14,36,A33,A45,1500,A65,A72,1,A92,A103,2,A121,32,A141,A151,2,A174,1,A192,A202,2
A12,48,A34,A46,5000,A61,A73,3,A91,A101,1,A122,30,A142,A151,1,A171,1,A192,A201,1
A13,12,A31,A47,3000,A63,A74,4,A94,A101,1,A123,29,A143,A151,2,A173,1,A192,A201,2
A11,18,A32,A48,4500,A62,A75,2,A93,A101,1,A124,35,A141,A151,1,A174,2,A191,A202,1
A14,24,A33,A49,2500,A65,A72,3,A95,A102,2,A121,30,A143,A151,2,A172,1,A192,A202,2
A12,36,A34,A410,3000,A61,A73,4,A91,A101,1,A122,31,A141,A151,1,A171,1,A192,A201,1
A13,48,A31,A40,2000,A63,A74,3,A94,A101,1,A123,32,A142,A151,2,A173,1,A192,A201,2
A11,12,A32,A41,3500,A62,A75,4,A93,A101,1,A124,29,A143,A151,1,A174,2,A191,A202,1
A14,18,A33,A42,1500,A65,A72,1,A92,A103,2,A121,38,A141,A151,2,A174,1,A192,A202,2
A12,24,A34,A43,5000,A61,A73,3,A91,A101,1,A122,30,A142,A151,1,A171,1,A192,A201,1
A13,36,A31,A44,3000,A63,A74,4,A94,A101,1,A123,29,A143,A151,2,A173,1,A192,A201,2
A11,48,A32,A45,4500,A62,A75,2,A93,A101,1,A124,35,A141,A151,1,A174,2,A191,A202,1
A14,12,A33,A46,2500,A65,A72,3,A95,A102,2,A121,30,A143,A151,2,A172,1,A192,A202,2
A12,18,A34,A47,3000,A61,A73,4,A91,A101,1,A122,38,A142,A151,1,A171,1,A192,A201,1
A13,24,A31,A48,4000,A63,A74,3,A94,A101,1,A123,29,A143,A151,2,A174,1,A192,A201,2
A11,36,A32,A49,2000,A62,A75,4,A93,A101,1,A124,32,A141,A151,1,A173,1,A192,A202,1
A14,48,A33,A410,3500,A65,A72,2,A92,A103,2,A121,31,A143,A151,2,A174,1,A192,A202,2
A12,12,A34,A40,1500,A61,A73,3,A91,A101,1,A122,35,A141,A151,1,A171,1,A192,A201,1
A13,18,A31,A41,5000,A63,A74,4,A94,A101,1,A123,30,A143,A151,2,A174,1,A192,A201,2
A11,24,A32,A42,3000,A62,A75,2,A93,A101,1,A124,31,A141,A151,1,A173,1,A192,A201,1
A14,36,A33,A43,4500,A65,A72,3,A95,A102,2,A121,38,A143,A151,2,A172,1,A192,A202,2
A12,48,A34,A44,2500,A61,A73,4,A91,A101,1,A122,30,A141,A151,1,A171,1,A192,A201,1
A13,12,A31,A45,3000,A63,A74,3,A94,A101,1,A123,29,A143,A151,2,A173,1,A192,A201,2
A11,18,A32,A46,4000,A62,A75,4,A93,A101,1,A124,32,A141,A151,1,A174,2,A191,A202,1
A14,24,A33,A47,2000,A65,A72,1,A92,A103,2,A121,29,A143,A151,2,A174,1,A192,A202,2
A12,36,A34,A48,3500,A61,A73,3,A91,A101,1,A122,38,A141,A151,1,A171,1,A192,A201,1
A13,48,A31,A49,1500,A63,A74,4,A94,A101,1,A123,30,A143,A151,2,A174,1,A192,A201,2
A11,12,A32,A410,5000,A62,A75,4,A93,A101,1,A124,35,A141,A151,1,A173,1,A192,A201,1
A14,18,A33,A40,3000,A65,A72,1,A92,A103,2,A121,29,A143,A151,2,A174,1,A192,A202,2
A12,24,A34,A41,4500,A61,A73,3,A91,A101,1,A122,38,A141,A151,1,A171,1,A192,A201,1
A13,36,A31,A42,2500,A63,A74,4,A94,A101,1,A123,31,A143,A151,2,A173,1,A192,A201,2
A11,48,A32,A43,3000,A62,A75,2,A93,A101,1,A124,30,A141,A151,1,A174,2,A191,A202,1
A14,12,A33,A44,4500,A65,A72,3,A95,A102,2,A121,38,A143,A151,2,A172,1,A192,A202,2
A12,18,A34,A45,2000,A61,A73,3,A91,A101,1,A122,35,A143,A151,1,A171,1,A192,A202,1
A13,24,A31,A46,3500,A63,A74,4,A94,A101,1,A123,30,A142,A151,2,A173,1,A192,A201,2
A11,36,A32,A47,1500,A62,A75,2,A93,A101,1,A124,32,A141,A151,1,A174,2,A191,A202,1
A14,48,A33,A48,5000,A65,A72,1,A92,A103,2,A121,29,A143,A151,2,A174,1,A192,A202,2
A12,12,A34,A49,3000,A61,A73,3,A91,A101,1,A122,35,A142,A151,1,A171,1,A192,A201,1
A13,24,A31,A410,4500,A63,A74,4,A94,A101,1,A123,30,A143,A151,2,A173,1,A192,A201,2
A11,36,A32,A40,2500,A62,A75,2,A93,A101,1,A124,31,A141,A151,1,A174,2,A191,A202,1
A14,48,A33,A41,3000,A65,A72,3,A95,A102,2,A121,38,A143,A151,2,A172,1,A192,A202,2
