Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,target
A13,28,A31,A41,3028,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3652,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2715,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1514,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4269,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2922,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3871,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2538,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1827,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3765,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3261,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3661,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2679,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1541,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4384,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3066,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3968,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2754,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1879,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3502,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3016,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3643,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2711,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1527,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4307,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2932,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3963,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2583,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1857,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A13,25,A31,A41,3291,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3610,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2697,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1452,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4372,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3096,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3917,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2745,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1821,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3513,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3021,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3631,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2708,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1538,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4295,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2975,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3892,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2579,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1846,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3789,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3266,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3647,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2648,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1519,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4380,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3044,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3961,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2759,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1873,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3498,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,2989,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3689,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2720,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1526,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4324,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2938,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3967,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2582,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1832,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3808,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3278,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3626,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2661,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1505,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4382,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3061,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A13,22,A32,A43,2756,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1862,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3520,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3032,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3658,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2714,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1511,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4340,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2970,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3926,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2575,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1841,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3814,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3280,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3620,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2663,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1531,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4393,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3055,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3951,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2762,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1876,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3508,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3007,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3666,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2726,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1517,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4317,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2918,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3973,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2587,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1859,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3778,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3245,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3674,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2655,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1502,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4368,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3073,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3942,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2730,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1870,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3531,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3040,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3683,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A14,14,A34,A41,1527,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4335,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2951,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3972,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2580,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1861,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3784,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3283,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3649,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2670,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1504,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4360,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3071,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3963,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2722,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1864,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3517,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3000,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3676,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2753,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1522,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4342,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2934,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3949,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2573,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1837,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3782,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3268,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3623,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2674,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1513,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4386,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3060,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3950,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2716,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1866,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3529,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3030,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3667,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2738,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1523,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4314,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2943,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3955,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2583,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1843,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A13,25,A31,A41,3250,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3630,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2668,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1509,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4381,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3067,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3964,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2719,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1878,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3534,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3029,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3681,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2749,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1525,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4336,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2940,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3975,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2585,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1846,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3788,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3253,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3638,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2666,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1505,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4387,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3072,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3947,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2723,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1874,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3524,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3019,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3679,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2739,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1528,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4322,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2928,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3958,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2592,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1842,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3781,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3264,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3624,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2671,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1514,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4375,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A11,9,A34,A42,3941,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2708,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1867,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3519,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3015,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3672,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2731,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1521,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4326,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2935,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3961,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2576,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1851,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3790,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3272,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3645,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2678,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1511,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4370,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3073,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3954,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2728,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1873,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3527,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3025,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3661,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2745,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1520,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4318,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2941,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3970,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2584,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1841,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3785,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3251,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3629,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
